Diet_type,Recipe_name,Cuisine_type,Protein(g),Carbs(g),Fat(g),Extraction_day,Extraction_time,Protein_to_Carbs_ratio,Carbs_to_Fat_ratio
paleo,Paleo Flourless Chocolate Cake,american,55.16,123.66,244.31,10/16/2022,17:21:58,0.4460581751724472,0.5061581345088841
paleo,Paleo Chicken Salad with Dates & Walnuts {Whole30} recipes,mediterranean,97.63,88.59,98.0,10/16/2022,17:21:58,1.1020306803174136,0.9039703676493097
paleo,Paleo Blackberry Muffins recipes,american,43.48,81.37,88.44,10/16/2022,17:21:58,0.5343427019454104,0.9200483938444839
paleo,Paleo Crockpot Cashew Chicken recipes,italian,165.31,78.63,220.89,10/16/2022,17:21:58,2.1023514898704074,0.3559674228465623
paleo,Paleo Blackberry Instant Pot Cobbler,french,33.01,287.56,114.66,10/16/2022,17:21:58,0.11479303521687573,2.50791463531628
paleo,Paleo Banana Bread French Toast,french,21.23,203.11,42.55,10/16/2022,17:21:58,0.10452412720138249,4.773330826537568
paleo,Three-Ingredient Paleo Chocolate Truffles,french,23.43,183.78,200.78,10/16/2022,17:21:58,0.12748869578465674,0.9153256533237707
paleo,Toasted Egg Fiesta Paleo Wrap (Ketogenic),american,13.92,32.74,26.53,10/16/2022,17:21:58,0.42515500442869797,1.2340281180505823
paleo,Paleo Beef Stroganoff,eastern europe,215.13,36.63,68.05,10/16/2022,17:21:58,5.872894542873523,0.538272766013725
paleo,Paleo Whole30 Classic Egg Salad recipes,american,61.5,8.58,184.92,10/16/2022,17:21:58,7.166996853513577,0.04639819166022247
paleo,Easy Paleo Meatloaf with Bacon,american,203.61,23.57,166.41,10/16/2022,17:21:58,8.638157057401044,0.14163727157459544
paleo,"Gluten Free Beef and Tomato {Chinese Style, Paleo Option} recipes",chinese,107.83,56.13,81.39,10/16/2022,17:21:58,1.9210418485328962,0.6896339890159846
paleo,"Buffalo Ranch Chicken Salad Recipe {Paleo, Whole30 Compliant} recipes",american,145.57,27.22,152.88,10/16/2022,17:22:05,5.347709488997465,0.17804697771469313
paleo,Paleo Crock Pot Pulled Pork recipes,american,255.11,99.29,170.32,10/16/2022,17:22:05,2.5693164536564237,0.5829580615426166
paleo,Papaya Chicken Paleo Wrap,british,40.75,33.63,35.28,10/16/2022,17:22:05,1.2116797002765305,0.953204274255265
paleo,Paleo Vegan Enchilada Casserole,american,96.62,331.56,21.46,10/16/2022,17:22:05,0.2914094239069131,15.449419877918082
paleo,"Blueberry Almond Mug Cake (Paleo, Gluten Free)",american,14.22,33.55,34.47,10/16/2022,17:22:05,0.4238323745939019,0.9732818891241913
paleo,Paleo Bang Bang Shrimp recipes,japanese,91.88,3.34,163.16,10/16/2022,17:22:05,27.500748278958397,0.02047057814060958
paleo,"Creamy Roasted Sesame Dressing (Paleo, Whole30, Keto)",mediterranean,3.3,13.24,57.69,10/16/2022,17:22:05,0.24922588928328676,0.2294985353001335
paleo,Paleo Ranch Dressing and Dip recipes,american,1.77,5.8,190.1,10/16/2022,17:22:05,0.3051198069298397,0.030510097264085934
paleo,Smoked Salmon Paleo Wrap Bites,nordic,34.01,82.25,27.63,10/16/2022,17:22:05,0.41349041349041343,2.9767290362274257
paleo,Paleo Meatloaf,american,283.04,85.83,108.96,10/16/2022,17:22:05,3.2976430427234917,0.7877130349391066
paleo,Dairy-free Paleo Ranch Dressing,american,5.63,10.85,226.21,10/16/2022,17:22:05,0.5188461892913095,0.047964068944481034
paleo,Paleo Banana Chip Muffins recipes,american,95.83,139.93,188.95,10/16/2022,17:22:05,0.6848375270669115,0.7405623680213389
paleo,Creamy (yet Paleo) Cucumber Salad recipes,american,3.23,17.66,45.05,10/16/2022,17:22:12,0.18288885114093198,0.39200017757652444
paleo,Bunless Paleo Chicken BLTs recipes,american,97.48,19.3,119.43,10/16/2022,17:22:12,5.050515517330708,0.16159958469744035
paleo,"Frittata with Sweet Potato, Sausage and Caramelized Onions (Paleo, Grain-Free) recipes",italian,126.61,109.21,188.1,10/16/2022,17:22:12,1.1593154535715267,0.5805923413485308
paleo,Paleo Tangy BBQ Pulled Pork,american,244.91,263.45,61.97,10/16/2022,17:22:12,0.9296225863633086,4.251182004485969
paleo,Paleo Crab Cakes recipes,french,97.65,19.1,76.38,10/16/2022,17:22:12,5.112297785456258,0.25006218824053106
paleo,Simple Paleo Coleslaw recipes,mediterranean,14.52,80.91,90.39,10/16/2022,17:22:12,0.17945643979187006,0.8951112389507804
paleo,"3 Ingredient Chocolate Walnut Fudge (Paleo, Vegan, Gluten Free, Dairy-Free)",american,48.8,126.11,160.21,10/16/2022,17:22:12,0.38696069335743905,0.7871494466672075
paleo,Paleo Whole30 Chicken Salad recipes,american,171.35,54.47,285.53,10/16/2022,17:22:12,3.1457105615832277,0.19076737727252036
paleo,Flourless Chocolate Peppermint Cake (Paleo and Low Carb) recipes,american,45.19,255.14,114.31,10/16/2022,17:22:12,0.17711775057713186,2.231981174165216
paleo,Easy Paleo Fried Fish Sticks,french,106.13,43.27,214.62,10/16/2022,17:22:12,2.452681934783111,0.20161121232311843
paleo,Paleo Cheese-Stuffed Meatballs,american,103.97,82.66,131.02,10/16/2022,17:22:12,1.2577878322304352,0.6308912311766816
paleo,"Paleo Shrimp, Bacon and Tomato Pasta Recip",italian,72.33,48.97,74.65,10/16/2022,17:22:12,1.476996589818464,0.6559858541747597
paleo,Primal Organic Chicken Recipe In A Paleo Wrap,american,37.07,50.05,35.2,10/16/2022,17:22:12,0.7406445425665822,1.4218346069713927
paleo,Paleo Vegan Cherry Garcia Ice Cream,american,16.51,257.72,52.79,10/16/2022,17:22:12,0.06406152389599606,4.881892746869732
paleo,Paleo Peach-Blueberry Cobbler recipes,american,42.38,245.47,161.24,10/16/2022,17:22:12,0.17264768546997405,1.5223795436644525
paleo,Paleo Sweet Potato Casserole,italian,38.03,1061.56,199.18,10/16/2022,17:22:18,0.03582460169505097,5.32962481361174
paleo,Paleo Crab Cakes,american,32.3,14.14,106.85,10/16/2022,17:22:18,2.284138321193692,0.132333810633499
paleo,Cinnamon Raisin Paleo Bread Pudding recipes,british,74.2,336.36,139.83,10/16/2022,17:22:18,0.22059632359280656,2.40547518075391
paleo,Paleo Chicken Piccata,french,38.49,111.57,127.66,10/16/2022,17:22:18,0.34498211900942005,0.873955240833144
paleo,Paleo Barbecue Chicken Casserole recipes,italian,271.64,258.95,282.4,10/16/2022,17:22:18,1.0490015485555184,0.9169585093537205
paleo,Baked Ranch Chicken Tenders (Paleo + Whole30),american,105.57,129.65,146.59,10/16/2022,17:22:18,0.8142629058009578,0.8844335600412031
paleo,Chocolate Almond Buttercream Cups | PALEO,american,27.72,280.99,138.5,10/16/2022,17:22:18,0.09865084646839223,2.0287940159276827
paleo,Paleo Broccoli Salad,american,33.1,59.46,126.68,10/16/2022,17:22:18,0.5566673954356638,0.4693679399436379
paleo,Paleo Whole 30 Berry Chicken Salad,american,228.65,25.01,238.62,10/16/2022,17:22:18,9.14197752988685,0.10481055732730983
paleo,"Cauliflower Fried ""Rice"" (Paleo)",chinese,26.48,44.85,16.65,10/16/2022,17:22:18,0.5903993222001739,2.6935319200048045
paleo,Paleo Pumpkin Bolognese,italian,83.7,41.66,96.89,10/16/2022,17:22:18,2.009073233959819,0.4299676956580074
paleo,Paleo Egg Nog Cake recipes,british,62.83,159.42,66.35,10/16/2022,17:22:18,0.39411369894806836,2.4026766740516345
paleo,Easy Paleo Reese's™ Cups,french,61.73,259.06,224.92,10/16/2022,17:22:25,0.23828364748070918,1.1517821812992117
paleo,Paleo Cornbread Stuffing recipes,american,129.28,693.44,243.17,10/16/2022,17:22:25,0.18643258763182446,2.8516558306705986
paleo,Sloppy Joe's - Paleo & Whole30 recipes,french,94.68,90.81,85.8,10/16/2022,17:22:25,1.0426049707634537,1.0583792729688466
paleo,No-Bake Paleo Chocolate Chip Coconut Bars,american,74.81,272.62,518.78,10/16/2022,17:22:25,0.2744102618653736,0.5255011266796588
paleo,Portobello Mushroom Paleo Taco,italian,81.07,46.84,114.72,10/16/2022,17:22:25,1.7307487030592854,0.4082949067738252
paleo,Paleo BBQ Ranch Meatloaf,american,173.86,79.71,130.88,10/16/2022,17:22:25,2.181129329703554,0.6090265202741421
paleo,Keto Paleo Tuna Taquitos Recipe,mexican,46.45,79.45,75.1,10/16/2022,17:22:25,0.5846370719059546,1.0579086829735955
paleo,Paleo Chocolate Coconut Milk Panna Cotta,italian,23.39,101.95,147.65,10/16/2022,17:22:25,0.22942393895106472,0.6904795768399807
paleo,"Slow Cooker Honey Peach Chipotle Meatballs (Gluten Free, Paleo) recipes",eastern europe,23.44,256.29,25.75,10/16/2022,17:22:25,0.0914585373657288,9.952623199099065
paleo,Paleo Roasted Cabbage with Mustard Seed Dressing recipes,mediterranean,4.18,14.45,50.79,10/16/2022,17:22:25,0.2892533388692824,0.28449922230316393
paleo,Paleo Tuna Spinach Casserole recipes,italian,84.76,50.54,92.11,10/16/2022,17:22:25,1.6770542727686435,0.5486858247114894
paleo,Paleo Beef Stroganoff,eastern europe,130.93,70.55,203.75,10/16/2022,17:22:25,1.8558206120395175,0.34625596929585617
paleo,Slammin Wild Salmon Paleo Wrap Tumeric,nordic,95.18,45.51,55.22,10/16/2022,17:22:25,2.0913625277405465,0.8241429890802412
paleo,Vietnamese Spring Rolls (Paleo) recipes,south east asian,38.7,122.93,71.13,10/16/2022,17:22:25,0.31481074749249577,1.7282197635348864
paleo,Paleo Banana Muffins recipes,american,52.77,99.46,150.99,10/16/2022,17:22:25,0.5305597168739506,0.6587147578332483
paleo,Paleo Chicken Shawarma recipes,middle eastern,114.46,52.87,92.38,10/16/2022,17:22:25,2.1648919067163472,0.5723038287093666
paleo,Paleo Spinach Donuts recipes,american,43.22,247.39,124.45,10/16/2022,17:22:25,0.17470320262256914,1.9878506400109277
paleo,Paleo Strawberry Pie recipes,american,60.38,223.26,160.19,10/16/2022,17:22:32,0.27044580110274524,1.3937112571867332
paleo,Quick and Easy Paleo Salads,french,44.68,28.95,73.11,10/16/2022,17:22:32,1.5432972954302095,0.39597324615994856
paleo,Chocolate Custard (Paleo or Low Carb) recipes,french,36.84,126.43,159.07,10/16/2022,17:22:32,0.2913842332972135,0.7948023209761679
paleo,"Pumpkin Milkshake (Dairy-free, Paleo, AIP) recipes",american,21.77,88.19,168.04,10/16/2022,17:22:32,0.2468505856606683,0.5248123969745478
paleo,"Pistachio Crumbed Mushrooms (Paleo, Low Carb) recipes",british,47.75,59.33,157.69,10/16/2022,17:22:32,0.8048069306096308,0.3762421444470515
paleo,"Paleo Chocolate Mousse Cake (dairy Free, Raw Dessert, Keto, Paleo, Gluten Free) recipes",american,48.81,278.15,264.65,10/16/2022,17:22:32,0.17548022476999905,1.051006797631598
paleo,Paleo Ground Beef Spaghetti Squash Skillet,italian,96.21,128.43,115.48,10/16/2022,17:22:32,0.7491182035489873,1.1121309999047462
paleo,Paleo Fried Green Tomatoes recipes,french,49.16,59.39,182.49,10/16/2022,17:22:32,0.8277348419794245,0.3254407066649862
paleo,Dulce de Leche Ice Cream (Paleo) recipes,italian,14.38,177.86,141.1,10/16/2022,17:22:32,0.08084965225653741,1.2605155172535987
paleo,"Easy BBQ Jackfruit Saute Recipe [Paleo, Vegan]",american,2.02,108.4,14.76,10/16/2022,17:22:32,0.01863451444174869,7.343675902716619
paleo,"Easy 10 Minute Asian Zucchini Noodles (low-carb, Paleo) recipes",asian,13.86,37.92,7.02,10/16/2022,17:22:32,0.36549669048812006,5.400940037031762
paleo,Paleo Maple Pecan Latte Mug Cake,american,12.5,36.44,32.19,10/16/2022,17:22:32,0.34302022447243496,1.1319934143083472
paleo,Paleo Beef Stew,american,208.63,137.91,54.39,10/16/2022,17:22:32,1.512787232345498,2.5355297751466237
paleo,A No Bake Paleo Chocolate Cashew Coconut Dessert That’s Healthy,american,27.93,87.43,751.19,10/16/2022,17:22:32,0.31945191064954076,0.11638850838202268
paleo,"Easy Chicken Herb Salad (Paleo, Low Carb) recipes",american,81.02,9.13,109.01,10/16/2022,17:22:32,8.873069762348045,0.08375301575070405
paleo,Frozen Chocolate Custard (Low Carb and Paleo Friendly),american,40.47,56.32,184.95,10/16/2022,17:22:38,0.7185596846646899,0.30451308725013654
paleo,Paleo Ground Beef Spaghetti Squash Skillet recipes,italian,96.21,128.43,115.48,10/16/2022,17:22:38,0.7491182035489873,1.1121309999047462
paleo,Salted Caramel Bliss Balls- Aka Paleo Style Truffles,french,58.09,221.62,168.29,10/16/2022,17:22:38,0.26211414983237147,1.3168856326244422
paleo,20-Minute Paleo Cashew Chicken,american,189.22,139.79,190.27,10/16/2022,17:22:38,1.3535921482785016,0.7346889436645625
paleo,"Healthy Buffalo Turkey Meatballs (paleo, GF) recipes",american,107.96,14.59,67.22,10/16/2022,17:22:38,7.399081625659653,0.21704526859166032
paleo,"Shepherd’s Pie with Cauliflower Topping (GAPS, Paleo, Grain-Free) recipes",american,110.14,57.66,168.1,10/16/2022,17:22:38,1.9101298971575245,0.3430080725278255
paleo,Paleo Chocolate and Candied Orange Peel Freezer Fudge (GF) recipes,american,60.59,289.03,220.89,10/16/2022,17:22:38,0.20963149281564958,1.3084734099623796
paleo,Paleo Crockpot BBQ Pulled Pork,american,403.14,254.68,412.96,10/16/2022,17:22:38,1.5829213800793933,0.6167168328244073
paleo,Primal Roast Beast Wrap Recipe,british,65.76,53.13,62.59,10/16/2022,17:22:38,1.2376955073309368,0.84884408301513
paleo,Paleo Chili Over Zero Carb Paleo Miracle Rice™,american,184.44,249.2,24.04,10/16/2022,17:22:38,0.7401254409091457,10.36562538995882
paleo,Saucy Grilled Paleo Pork Chops Recipe,eastern europe,77.12,79.94,29.49,10/16/2022,17:22:38,0.9647114747126005,2.710657488725374
paleo,"Orange and Five-Spice Roasted Chicken Legs | Keto, Paleo",mediterranean,677.22,41.71,686.9,10/16/2022,17:22:38,16.236004890796195,0.06072199632843744
paleo,The Best Paleo Beef Enchiladas recipes,mexican,116.96,182.48,163.36,10/16/2022,17:22:38,0.6409434406869756,1.1170352776978592
paleo,Paleo Chicken Taco Meatballs (GF) recipes,mexican,90.61,10.48,51.89,10/16/2022,17:22:38,8.645167445854403,0.2019618045518491
paleo,Smoky BBQ Paleo Chili recipes,american,97.93,107.81,116.11,10/16/2022,17:22:38,0.9083488697813766,0.9285080655579575
paleo,Collard Green Paleo Slaw (Super Slaw) recipes,mediterranean,5.4,28.18,31.71,10/16/2022,17:22:45,0.19161846634257124,0.8886506259657532
paleo,"Blueberry Chia Seed Coleslaw (Paleo, GF) recipes",american,12.01,80.23,53.09,10/16/2022,17:22:45,0.1496927621492939,1.5111789192141796
paleo,"Orange Chicken Recipe (Paleo, Grain-Free) recipes",french,191.91,161.86,143.79,10/16/2022,17:22:45,1.1856469439828,1.125661550444743
paleo,Sneaky Chocolate Veggie Cake (Paleo option) recipes,american,96.82,335.74,291.09,10/16/2022,17:22:45,0.2883770525494354,1.1533850239272256
paleo,Paleo Cauliflower Fried Rice,chinese,56.99,97.39,56.34,10/16/2022,17:22:45,0.5851670072183262,1.7285813173355105
paleo,Caramel Chocolate Mousse (Paleo & Vegan) recipes,american,38.1,270.02,232.58,10/16/2022,17:22:45,0.14110013665603788,1.1609718764645434
paleo,"Healthy Fudge Bites {Paleo, Gluten Free, Sugar Free, Dairy Free} recipes",american,8.38,178.34,297.71,10/16/2022,17:22:45,0.046988634133485856,0.5990373214291713
paleo,"Easy Crab Cakes (Paleo, Low Carb) recipes",french,94.1,15.58,63.84,10/16/2022,17:22:45,6.039406970027597,0.24404379630644882
paleo,Keto Paleo Meatloaf recipes,american,143.36,37.65,172.61,10/16/2022,17:22:45,3.807601391729304,0.21812051375636543
paleo,Paleo Ginger Cake with Lemon and Coconut,french,59.12,86.59,200.92,10/16/2022,17:22:45,0.6827499393701423,0.430965404313138
paleo,Paleo Whole30 Classic Potato Salad,mediterranean,32.03,272.41,57.65,10/16/2022,17:22:45,0.11757968657653325,4.725156545419854
paleo,Paleo Chocolate Pistachio Biscotti recipes,italian,53.41,214.31,129.8,10/16/2022,17:22:45,0.24921725903010108,1.6510658623585333
paleo,Paleo Sloppy Joes with Sweet Potatoes recipes,american,90.72,202.74,106.32,10/16/2022,17:22:45,0.44746745848151087,1.9068669406796401
paleo,Gluten Free “Carrot Cake” Vegan Cheesecake {Paleo} recipes,american,74.18,426.76,307.56,10/16/2022,17:22:45,0.1738209442756016,1.3875621421441602
paleo,Paleo Chocolate Chunk Banana Bread recipes,american,81.41,257.6,233.5,10/16/2022,17:22:45,0.31603138186575364,1.1032072667783008
paleo,Paleo Sweet and Sour Pork,mediterranean,97.79,167.44,112.53,10/16/2022,17:22:45,0.5840266123589802,1.4879455438945712
paleo,"Egg Salad Lettuce Wraps (Paleo, GF) recipes",american,31.06,10.09,50.9,10/16/2022,17:22:52,3.0779902883757804,0.19822793265358246
paleo,"Spaghetti Squash Soup with Pumpkin and Fall Flavors {GF, Vegan, Paleo}",american,42.79,175.5,44.84,10/16/2022,17:22:52,0.24381627455114216,3.9138288619789923
paleo,"BBQ Beef Pizza (AIP, Paleo)",italian,111.23,259.49,110.34,10/16/2022,17:22:52,0.4286468509505147,2.351709699930216
paleo,Paleo-Approved Classic Chicken Salad,american,37.0,58.18,212.82,10/16/2022,17:22:52,0.6359464429968547,0.2733752778156291
paleo,Primal Curried Egg Salad Coconut Wraps,american,22.37,38.14,42.75,10/16/2022,17:22:52,0.5865079573162739,0.8921428738509042
paleo,Baked Salmon with Pesto and Pecans,nordic,329.12,8.78,251.78,10/16/2022,17:22:52,37.48092472383556,0.03487157490040948
paleo,Paleo Banana Chocolate Chip Muffins,american,105.65,526.6,219.56,10/16/2022,17:22:52,0.20062628061853283,2.3984223063294485
paleo,"Almond Flour Crust for Tarts or Pies - Gluten Free, Low Carb, Sugar Free, Paleo recipes",american,62.5,84.87,199.1,10/16/2022,17:22:52,0.736411730744306,0.4262660659665195
paleo,"Spatchcock Herbed Chicken (Paleo, Whole30 option)",french,226.67,21.54,221.69,10/16/2022,17:22:52,10.522724107515899,0.097162266397824
paleo,Paleo Chocolate Sweet Potato Bread (gluten and dairy free),american,77.32,1801.16,887.91,10/16/2022,17:22:52,0.04292786708128812,2.0285366438753436
paleo,Easy Paleo Lemon Chia Seed Muffins,american,74.35,542.66,211.44,10/16/2022,17:22:52,0.1370100302030181,2.566484267478871
paleo,Paleo Chocolate Honey Bars recipes,american,77.32,349.38,266.18,10/16/2022,17:22:52,0.22130568061800726,1.3125655099349691
paleo,DIY Chicken Burrito Bowl (Paleo),mexican,86.59,165.25,101.45,10/16/2022,17:22:52,0.5239907776654907,1.6288651664350275
paleo,"Healthy Buffalo Turkey Meatloaf (Paleo, Whole30) recipes",american,217.07,34.17,134.74,10/16/2022,17:22:58,6.352462614497673,0.25359764288523906
paleo,Paleo Slow Cooker Beef Stew recipes,american,179.32,120.49,36.68,10/16/2022,17:22:58,1.488243935231677,3.284806848232055
paleo,"Teriyaki Salmon Recipe (Grain-Free, Paleo) recipes",nordic,102.48,104.16,59.07,10/16/2022,17:22:58,0.9838615220668004,1.7633017893721115
paleo,Banana Cocoa Snack Cake (Paleo) recipes,american,68.94,227.74,168.98,10/16/2022,17:22:58,0.3027122915943989,1.347725483930146
paleo,Paleo Creole Meatballs,american,134.14,55.22,177.0,10/16/2022,17:22:58,2.429148331250792,0.31197563855571436
paleo,Easy Paleo Shepherd's Pie recipes,american,107.14,93.45,137.29,10/16/2022,17:22:58,1.146483183700549,0.6806709835313313
paleo,"Buffalo Chicken Cobb Salad {paleo, whole30",american,3.26,7.35,89.83,10/16/2022,17:22:58,0.4434770779485784,0.08182030702096157
paleo,Paleo Carrot & Apple Juicer Pulp Muffi,british,56.05,119.56,118.16,10/16/2022,17:22:58,0.4687983539783039,1.0118397779301123
paleo,Sesame Ginger Paleo Turkey Meatballs recipes,american,104.28,42.67,56.99,10/16/2022,17:22:58,2.4438143001101453,0.7487147093400712
paleo,"Coconut Chocolate Chip Healthy Vegan Ice Cream Recipe (Paleo, Homemade, Dairy-Free)",american,16.29,154.99,89.99,10/16/2022,17:22:58,0.10510287694124174,1.7222833394450556
paleo,Zero Carb Beef Stew w/Paleo Rice By Paleo Nate,american,459.83,289.66,200.26,10/16/2022,17:22:58,1.5874763948201518,1.446412431776532
paleo,Creamy Paleo Chicken Enchiladas Verdes recipes,mexican,168.06,206.21,137.17,10/16/2022,17:22:58,0.8149904709254113,1.5033060923956232
paleo,"Paleo Vegetarian Tacos with Zucchini, Squash & Eggplant recipes",mexican,33.3,254.57,86.36,10/16/2022,17:22:58,0.13080830102407578,2.947742615300888
paleo,Paleo Chocolate Pecan Tart,american,52.41,149.85,387.32,10/16/2022,17:22:58,0.34974741576632784,0.3868883948972558
paleo,"Paleo Pepperoni Pizza with Veggies {GF, DF}",italian,39.65,112.8,58.12,10/16/2022,17:22:58,0.3515039760285813,1.9407787202560178
paleo,Chicken Shawarma on Pita recipes,middle eastern,237.66,213.88,158.28,10/16/2022,17:23:05,1.1111786460695434,1.3512676821602088
paleo,Almond Crusted Tilapia,mediterranean,135.57,96.94,107.04,10/16/2022,17:23:05,1.3984794875233388,0.9056342896647078
paleo,Paleo Creole Meatballs recipes,american,134.58,57.97,177.14,10/16/2022,17:23:05,2.3215055803763955,0.3272534308827431
paleo,"Mini Zucchini Avocado Burgers Recipe [Paleo, Keto, AIP]",american,44.44,15.24,93.04,10/16/2022,17:23:05,2.9158191719703432,0.16379875538740984
